AIRPORT_ID,LATITUDE,LONGITUDE
11683,36.13972222,136.22666667
11684,41.37777778,-79.86027778
11685,37.22861111,140.42916667
11686,28.22805556,-82.15583333
11687,27.96194444,-80.55972222
11688,30.78,-85.59805556
11689,29.4675,-81.20638889
11690,29.35416667,-82.47277778
11691,1.58888889,-75.55888889
11692,-6.8,-43.03333333
11693,43.77166667,-88.48444444
11694,54.77222222,9.38333333
11695,35.13777778,-111.67166667
11696,60.51666667,-148
11697,26.07416667,-80.15166667
11698,-27.66972222,-48.55055556
11699,34.18888889,-79.72444444
11700,43.81027778,11.19777778
11701,-40.095,147.99666667
11702,62.45416667,-157.98666667
11703,40.77916667,-73.83277778
11704,39.36972222,-94.9125
11705,39.45527778,-31.13138889
11706,39.50055556,-118.74777778
11707,-26.21277778,-58.235
11708,65.9275,-149.8375
11709,41.65777778,-70.52222222
11710,-5.87833333,29.24527778
11711,36.74111111,-108.22916667
11712,52.13611111,7.68555556
11713,40.65888889,-91.3275
11714,26.58694444,-81.86222222
11715,8.6175,-13.19694444
11716,32.69055556,-16.775
11717,43.75861111,4.41666667
11718,39.22361111,125.67
11719,40.44888889,-105.01027778
11720,58.25,-134.9
11721,42.96666667,-83.74166667
11723,39.47444444,-123.79444444
11724,25.93472222,119.66361111
11725,42.5525,-94.18972222
11726,38.9525,-95.6625
11727,41.42666667,15.53944444
11728,40.84361111,-72.63222222
11730,-3.77666667,-38.53444444
11731,26.55527778,-78.7
11732,27.49305556,-80.36777778
11733,30.06916667,-83.57861111
11734,55.60611111,-131.48333333
11735,33.23972222,-119.45805556
11736,57.80555556,-152.38055556
11737,58.235,-155.10361111
11738,58.31333333,-134.10416667
11739,58.35277778,-133.99138889
11740,58.13416667,-133.72944444
11741,61.17111111,-150.16055556
11742,38.23444444,-84.43472222
11743,58.09861111,-134.76
11744,58.21472222,-136.15638889
11745,38.665,-88.45305556
11747,55.56222222,-132.63055556
11748,55.56666667,-131.05638889
11749,55.83444444,-131.48472222
11750,59.14666667,-138.56361111
11751,55.24361111,-132.57333333
11754,48.28388889,-115.49027778
11755,53.81444444,-167.11944444
11756,53.36666667,-167.88333333
11757,55.21027778,-132.13194444
11758,55.92638889,-133.25277778
11760,50.03194444,8.52777778
11761,-20.55194444,-47.4375
11762,48.52638889,-123.02388889
11763,50.03027778,8.58805556
11764,40.72944444,-73.415
11765,44.19527778,12.06861111
11766,43.64722222,-94.42361111
11767,61.58194444,5.01444444
11768,57.85,-134.98333333
11769,38.91722222,-78.25388889
11770,16.91666667,-89.88333333
11771,43.06138889,74.4775
11772,-21.16,27.4825
11773,43.99027778,-70.94638889
11774,41.50055556,9.09777778
11775,43.57888889,-96.74083333
11776,34.65,-98.40166667
11777,37.79722222,-94.76944444
11778,35.33666667,-94.3675
11779,46.77083333,-56.16666667
11780,30.915,-102.9125
11781,34.79611111,138.18944444
11782,40.58722222,-105.04027778
11783,-50.28027778,-72.05333333
11784,39.785,-104.54305556
11785,37.90666667,-85.97305556
11786,61.86666667,-162.06666667
11787,-25.03805556,46.95555556
11788,-20.05416667,30.86055556
11789,32.8175,-97.35861111
11790,33.77916667,-84.52138889
11791,28.44805556,-13.86194444
11792,32.66333333,128.83194444
11793,33.58222222,130.45333333
11794,33.86666667,-117.975
11795,-8.52388889,179.19694444
11796,-14.31138889,-178.06611111
11797,61.11638889,-155.31138889
11798,2.68333333,44.78333333
11799,45.92027778,63.34222222
11800,30.58583333,-100.64861111
11801,33.35416667,-117.25083333
11802,0.05972222,40.31583333
11803,33.96972222,-112.79638889
11804,46.795,-119.08027778
11805,32.82583333,-91.18777778
11806,-27.64055556,152.71194444
11810,48.15333333,-104.50388889
11811,45.24722222,-122.77
11812,39.94388889,-120.94694444
11813,62.01694444,-158.15
11814,45.87861111,-111.56916667
11815,43.83388889,-111.805
11816,-0.54388889,-78.37
11817,-12.16083333,-76.99888889
11818,35.72833333,-118.41972222
11819,65.28333333,-153
11820,54.91666667,-132.91666667
11821,56.08333333,-131.96666667
11822,70.00388889,-153.0775
11823,40.97833333,-85.18805556
11824,32.76888889,-97.44111111
11825,62.50972222,-153.88944444
11826,32.56527778,-97.30805556
11827,26.19694444,-80.17083333
11828,70.17305556,-146.85555556
11829,-14.80527778,36.52694444
11830,40.27333333,-86.56222222
11831,43.23472222,-93.62416667
11832,17.91666667,19.11666667
11833,66.58111111,-145.20833333
11834,36.00361111,-94.17
11835,51.51944444,-2.57611111
11836,34.68861111,-85.29055556
11837,33.63111111,-85.15194444
11838,33.31166667,-84.76972222
11839,14.59666667,-88.59388889
11840,33.97361111,-86.08722222
11841,33.87694444,10.10333333
11842,39.16833333,-77.16611111
11843,38.4,140.38333333
11844,64.73638889,-156.93166667
11845,63.76666667,-171.7375
11846,-0.69444444,73.15555556
11847,20.08111111,-75.15805556
11848,16.24861111,-0.00138889
11849,-7.87333333,147.1375
11850,44.45388889,6.03694444
11851,26.10416667,91.5875
11852,22.17083333,94.13444444
11853,24.74666667,84.94583333
11854,52.12722222,0.95638889
11855,61.395,-149.84166667
11856,38.34722222,-98.86416667
11857,-24.65416667,25.94166667
11858,40.93861111,-90.42888889
11859,68.47916667,-149.49
11860,15.87138889,-61.26472222
11861,7.8,-12.36666667
11862,42.18444444,-73.40416667
11863,14.92638889,35.88888889
11864,2.28333333,-74.95
11865,44.35138889,-105.525
11866,49.43611111,-2.60277778
11867,37.92861111,-100.72972222
11868,19.2925,-81.35805556
11869,35.95194444,-112.1475
11870,36.19138889,-82.81666667
11871,34.75833333,-82.37666667
11872,5.90222222,43.62833333
11873,59.74694444,-158.87472222
11874,20.52388889,-103.3125
11875,42.54972222,-72.01638889
11876,54.3775,18.46611111
11877,12.51444444,37.44555556
11878,21.44388889,-71.1425
11879,47.13888889,-104.80694444
11880,43.96861111,-84.47388889
11881,59.91,150.71666667
11882,-22.25972222,166.47083333
11883,38.68916667,-75.35888889
11884,47.62,-117.53277778
11885,62.97555556,-156.51333333
11886,-28.28111111,-54.16805556
11887,60.20305556,11.08527778
11888,6.49861111,-58.25416667
11889,21.8375,-82.78
11890,6.10555556,125.23388889
11891,-28.79166667,114.7
11892,67.13444444,20.81666667
11893,44.51333333,-108.07777778
11894,39.58305556,-85.80472222
11895,47.505,-111.18722222
11896,59.05,-160.28333333
11897,-34.25083333,146.06583333
11898,47.95194444,-97.17861111
11899,43.34444444,-73.60916667
11900,-29.76055556,153.02861111
11901,6.36111111,-58.65416667
11902,48.88305556,-1.56416667
11903,-19.6,18.13333333
11904,33.31194444,-79.31805556
11905,32.38666667,-94.71527778
11906,6.10138889,-5.9875
11907,23.5625,-75.87805556
11908,48.21277778,-106.61555556
11909,32.38222222,3.80055556
11910,25.28388889,-76.33083333
11911,25.73805556,-77.84027778
11912,25.14694444,10.14472222
11913,-33.00416667,-58.61222222
11914,36.15,-5.34722222
11915,-22.80888889,-43.24361111
11916,35.91916667,74.33583333
11917,-38.65972222,177.97222222
11918,16.86666667,42.58333333
11919,16.445,-85.90583333
11920,-10.78638889,-65.28472222
11921,39.11861111,-108.51388889
11922,-6.07916667,145.39777778
11923,-23.18333333,150.94166667
11924,62.15527778,-145.45222222
11926,81.60055556,-16.66722222
11927,83.06666667,-31.25
11928,55.87166667,-4.43194444
11929,39.37027778,-101.69944444
11930,8.65138889,-83.18083333
11931,33.48444444,-90.985
11932,-29.67666667,151.69083333
11933,6.77861111,47.45277778
11934,-22.88888889,138.82416667
11935,29.02666667,-10.05027778
11936,51.8925,-2.16333333
11937,62.11861111,-145.55
11938,45.01444444,-84.69944444
11939,29.2675,-94.86027778
11940,-23.83333333,151.25416667
11941,64.54416667,-163.0375
11942,37.03166667,-85.95361111
11943,3.235,19.76861111
11944,3.63333333,-71.16666667
11945,37.55861111,126.79
11946,65.40555556,-161.2775
11947,34.84777778,-82.35027778
11948,53.60166667,24.055
11949,45.36277778,5.32972222
11950,12.00416667,-61.78805556
11951,-38.99722222,-67.61
11952,59.1125,-161.58055556
11953,29.68972222,-82.27583333
11954,44.41305556,8.83777778
11955,7.01388889,39.98055556
11956,64.18194444,-51.725
11957,15.37777778,73.83055556
11958,56.23,43.78416667
11959,42.41361111,-124.42305556
11960,-1.67,29.235
11961,41.32888889,-72.04638889
11962,-28.52444444,150.31944444
11963,26.73972222,83.45222222
11964,8.15555556,35.53805556
11965,-33.43333333,151.35
11966,57.66277778,12.27972222
11967,9.33611111,13.37555556
11968,-12.28166667,136.82166667
11969,43.15222222,25.71305556
11970,2.58333333,-77.9
11971,32.69833333,-97.04666667
11972,-0.43472222,-90.28277778
11973,30.40611111,-89.07027778
11974,47.21444444,-93.51111111
11975,40.73666667,-82.75722222
11976,8.33333333,-73.69722222
11977,44.48805556,-88.13055556
11978,34.25138889,-82.15833333
11979,47.08333333,-122.57916667
11980,40.96722222,-98.30666667
11981,-33.9675,22.42111111
11982,31.06472222,-97.8275
11983,41.90916667,2.76333333
11984,-11.74166667,-49.13333333
11985,53.12027778,6.57555556
11986,42.88111111,-85.52416667
11987,42.76194444,11.07055556
11988,-23.43194444,-46.46944444
11989,39.06666667,-28
11990,37.18861111,-3.77694444
11991,46.99333333,15.44
11992,35.33972222,-77.96
11993,57.77583333,11.87305556
11994,41.52722222,-85.79222222
11995,36.09194444,-79.94277778
11996,34.89888889,-82.21388889
11997,58.4275,-135.705
11999,32.8275,-97.04527778
12000,13.935,-90.83666667
12001,3.41666667,101.8
12002,-13.97222222,136.45333333
12003,47.48555556,-111.36694444
12004,2.6,102.91666667
12005,-43.91083333,170.12888889
12006,0.63388889,122.84611111
12007,33.45027778,-88.59138889
12008,30.67888889,-97.67944444
12009,49.31361111,17.57722222
12010,14.58194444,-90.5275
12011,28.03333333,-114.06666667
12012,38.53388889,-106.93888889
12013,16.3575,-3.60972222
12014,-30.96111111,150.25
12015,10.57333333,-62.31277778
12016,13.48388889,144.79722222
12017,15.00583333,-86.04722222
12018,35.51111111,-108.78666667
12019,9.02527778,-69.75
12020,-10.31083333,150.33861111
12021,40.64805556,-86.15222222
12022,51.92361111,8.3075
12023,47.12194444,51.82
12024,36.68027778,-101.50777778
12025,-16.26666667,-53.76666667
12026,46.23805556,6.10888889
12027,38.15611111,-78.16527778
12028,34.27305556,-83.82916667
12029,43.03166667,-78.16972222
12030,-18.85027778,-41.93333333
12031,33.06777778,-96.06527778
12032,38.85083333,-94.55833333
12033,60.59388889,16.95472222
12034,25.23055556,62.33888889
12035,-19.43638889,29.86194444
12038,26.29388889,78.23
12039,33.495,-90.08888889
12040,46.21944444,-97.64416667
12041,39.50833333,-107.31138889
12042,54.91527778,8.34305556
12044,53.29444444,-8.95
12045,15.96611111,48.78833333
12046,52.35,0.5
12047,-45.58888889,-72.09861111
12048,10.35833333,15.2375
12049,-10.83,-65.36166667
12050,40.4675,50.04666667
12051,-2.15805556,-79.88416667
12052,27.95555556,-110.93055556
12053,-16.63833333,-49.21083333
12054,33.42361111,-112.37416667
12055,41.61805556,-87.41555556
12056,-8.1,156.86666667
12057,36.94805556,37.47833333
12058,34.12916667,-87.99444444
12059,33.11333333,139.79055556
12060,56.68333333,12.81944444
12061,36.21666667,-112.66666667
12062,37.50416667,-122.5
12063,-11.53194444,43.26111111
12064,52.46166667,9.68472222
12065,19.93472222,110.45888889
12066,53.63388889,9.995
12067,21.22027778,105.80555556
12068,39.36444444,-84.52472222
12069,-20.33333333,148.85
12070,40.21611111,-76.85222222
12071,27.44,41.68638889
12072,59.34666667,5.20916667
12073,22.98944444,-82.4075
12074,65.20277778,-161.15277778
12075,-42.83583333,147.5125
12076,57.41666667,-135.03333333
12077,30.91777778,29.69638889
12078,31.26694444,-89.255
12079,57.4,-133.46666667
12080,25.48833333,-76.635
12081,-25.38333333,28.28333333
12082,27.95583333,45.55611111
12083,27.34944444,-98.73694444
12084,57.38194444,-134.39527778
12085,32.30361111,-101.43388889
12086,55.45,-131.28333333
12087,62.18888889,-159.77166667
12088,57.21666667,-134.88333333
12089,49.39333333,8.65194444
12090,25.32222222,68.36388889
12091,53.87888889,14.15166667
12092,21.5825,-158.20027778
12093,34.86472222,48.54805556
12094,40.48166667,-107.22
12095,-24.34833333,30.94444444
12096,6.9325,100.39444444
12097,34.20694444,62.22666667
12098,55.80222222,-160.89722222
12099,20.74388889,96.79444444
12100,54.15333333,8.90166667
12101,60.32555556,24.97166667
12102,35.34027778,25.18333333
12103,45.82583333,-119.25833333
12104,40.85138889,111.82416667
12105,18.46861111,-69.97027778
12106,31.61472222,-91.29638889
12107,32.81111111,35.04166667
12108,41.73333333,-72.65
12109,31.78,117.29861111
12110,35.03638889,-79.49777778
12111,64.29555556,-15.22722222
12112,70.67944444,23.66833333
12113,9.51583333,44.09166667
12114,-20.81888889,144.22444444
12115,30.22944444,120.43444444
12116,54.18694444,7.91666667
12117,19.29888889,97.97638889
12118,9.41388889,-5.61666667
12119,39.70777778,-77.73
12120,8.39305556,-13.13
12121,-5.82722222,144.295
12122,66.19166667,-155.66888889
12123,40.54916667,141.47083333
12124,32.21666667,-80.68333333
12125,49.94972222,7.26388889
12126,22.31805556,114.2
12127,33.92277778,-118.33527778
12128,39.87805556,-95.5225
12129,47.38861111,-92.83861111
12130,44.36583333,-71.54861111
12131,41.12361111,-111.97194444
12132,34.56833333,-114.35527778
12133,34.43611111,132.91944444
12134,21.31861111,-157.9225
12135,35.08777778,128.07194444
12136,45.54055556,-122.94861111
12137,-9.42527778,160.04555556
12138,-20.06666667,148.86666667
12139,24.82416667,79.92277778
12140,35.94055556,-89.83083333
12141,63.8675,-148.96888889
12142,41.76833333,140.8225
12143,22.31527778,114.20888889
12144,-42.71611111,170.98666667
12145,-5.47527778,150.41666667
12146,20.94583333,-156.69305556
12147,32.33361111,-90.22222222
12148,8.11055556,98.3125
12149,35.74055556,-81.39
12150,-25.93722222,27.92666667
12151,49.20611111,119.82805556
12152,57.52638889,15.82777778
12153,40.17444444,-80.64833333
12154,36.89027778,-121.40611111
12155,42.79583333,-86.16194444
12156,46.60666667,-111.98194444
12157,34.93861111,-110.14027778
12158,-6.26666667,106.88972222
12159,-37.65,142.06055556
12160,-37.86111111,175.33333333
12162,31.67388889,6.14277778
12163,32.85138889,-106.10166667
12164,29.09638889,-111.04611111
12165,58.29444444,-135.34722222
12166,33.735,-117.02055556
12167,39.42694444,141.13833333
12168,35.23111111,-75.62138889
12169,35.55361111,139.76583333
12170,-20.69611111,164.98694444
12171,58.09805556,-135.40333333
12173,21.31861111,-157.9225
12174,20.79583333,-156.01888889
12175,59.24583333,-135.51888889
12177,32.68861111,-103.21694444
12178,14.74722222,42.98277778
12179,25.28555556,49.48527778
12180,20.78527778,-76.315
12181,-18.07527778,-140.94555556
12182,-18.335,130.6325
12183,62.91055556,-159.52777778
12184,59.64527778,-151.47638889
12185,44.38361111,-98.22638889
12187,36.67277778,-87.49166667
12188,50.28916667,11.86222222
12189,38.52,-28.71722222
12190,34.47888889,-93.09611111
12191,29.645,-95.27861111
12192,62.18166667,6.07888889
12193,8.91333333,-79.60027778
12194,-19.77638889,-174.34083333
12195,61.525,-166.14527778
12196,20.81944444,106.725
12197,41.06888889,-73.70777778
12198,42.72638889,-93.22638889
12199,22.2125,-159.44666667
12200,46.97111111,-123.93666667
12201,45.62361111,126.25027778
12203,-17.92277778,31.10138889
12204,27.18583333,33.79888889
12205,49.93333333,36.28333333
12206,26.22805556,-97.65222222
12207,36.26166667,-93.15555556
12209,54.04944444,-1.25194444
12210,24.83333333,113.61666667
12211,35.97277778,-115.13444444
12212,40.60555556,-98.42694444
12213,42.08083333,-0.32333333
12214,65.7025,-156.375
12215,37.95055556,-79.83388889
12216,25.48805556,-80.38416667
12217,34.64277778,-86.77555556
12218,52.02611111,113.30527778
12219,51.76583333,-0.24833333
12220,38.54527778,-118.63222222
12221,-20.35972222,148.95055556
12222,40.95944444,-72.25166667
12223,38.36694444,-82.55611111
12224,6.15527778,-71.76083333
12225,34.67861111,-86.68472222
12226,18.14,-65.80111111
12227,14.25,36.58333333
12228,39.45444444,-87.3075
12229,15.31388889,-91.50555556
12230,-16.78111111,-151.03388889
12231,16.39916667,107.70333333
12232,46.12305556,-67.79333333
12233,29.56694444,-90.66083333
12234,24.02222222,121.6125
12235,66.04055556,-154.26333333
12236,38.06805556,-97.86111111
12237,-9.86666667,-76.21666667
12238,61.76916667,17.08388889
12239,15.77388889,-96.2625
12240,53.57444444,-0.35083333
12241,-14.62972222,47.76388889
12242,-25.32055556,152.87944444
12243,36.85694444,-87.455
12244,41.26527778,-72.88833333
12245,48.54444444,-109.76111111
12246,34.40527778,-80.11805556
12247,37.65916667,-122.1225
12248,58.13333333,-134.75
12250,41.66583333,-70.28055556
12251,17.45305556,78.46888889
12252,55.20666667,-132.82666667
12253,55.48194444,-132.64444444
12254,46.02444444,-91.44444444
12255,38.84611111,-99.27416667
12257,26.335,109.15
12258,65.95527778,-17.42777778
12259,40.98638889,-75.99111111
12260,40.75166667,-95.41361111
12261,42.43666667,-93.86888889
12262,41.01055556,-95.26
12263,37.62305556,-97.26722222
12264,38.94166667,-77.4575
12265,43.10722222,-78.94555556
12266,29.98333333,-95.34
12267,28.05111111,9.63805556
12268,66.97555556,-160.43055556
12269,57.61888889,39.84138889
12270,47.18333333,27.6
12271,7.43194444,3.91111111
12272,4.42583333,-75.14
12273,-18.08611111,-41.68638889
12274,38.87361111,1.37277778
12275,-17.74555556,-179.33805556
12276,5.95416667,-57.03805556
12277,37.4625,126.43916667
12278,37.65,-97.43277778
12279,59.96583333,-141.65833333
12280,43.51611111,-112.06472222
12281,40.63166667,-79.10277778
12282,-11.57,-50.66611111
12283,37.15833333,-95.77833333
12284,22.72305556,75.80555556
12285,53.30166667,-6.45111111
12286,52.13333333,15.8
12287,50.40166667,30.45194444
12288,66.05972222,-23.13277778
12289,-17.55,146.01666667
12290,32.75083333,51.86138889
12291,48.88416667,24.68611111
12293,20.98333333,-73.66666667
12294,59.32388889,-155.9
12295,-18.66055556,146.15166667
12296,38.51305556,27.01
12297,35.25666667,-113.94
12298,8.13111111,124.21416667
12299,7.68166667,-76.68666667
12300,-25.74166667,-54.46583333
12302,-25.59611111,-54.48722222
12303,35.935,-79.06583333
12304,-7.90055556,145.39361111
12305,40.29361111,-88.1425
12306,41.60805556,-88.09611111
12307,41.93138889,-88.70722222
12308,40.15861111,-89.335
12309,-28.36777778,-53.84472222
12310,39.77416667,-90.23722222
12311,35.40972222,51.15083333
12312,36.22277778,-81.09833333
12313,33.74555556,129.78833333
12314,41.07138889,-87.84888889
12315,52.94166667,-168.85
12316,52.26666667,104.4
12317,41.69111111,-93.56638889
12318,31.20833333,35.01222222
12319,31.08638889,-97.68666667
12320,39.67833333,-75.6075
12321,59.75277778,-154.90833333
12322,45.11638889,-95.09
12323,34.26694444,-77.90388889
12324,39.42805556,-83.79222222
12325,10.71444444,122.54361111
12326,-22.58972222,167.4475
12327,-17.69611111,-71.34333333
12328,8.43972222,4.49472222
12329,55.68194444,-6.25416667
12330,49.21666667,18.78333333
12331,24.76111111,93.89972222
12332,40.51166667,-101.62027778
12333,26.43388889,-81.4025
12334,-5.53194444,-47.48055556
12335,45.81555556,-88.11416667
12336,41.30694444,-85.06416667
12337,40.03055556,-86.25138889
12338,38.32277778,106.39333333
12339,39.72888889,-86.28166667
12340,19.56111111,5.75027778
12341,-50.33472222,-72.24888889
12342,-23.87444444,35.40833333
12343,48.56305556,-93.40416667
12344,47.26083333,11.34722222
12345,-1.95,18.27916667
12347,36.58722222,-115.67333333
12348,36.13527778,-80.22555556
12349,-0.53333333,166.91666667
12350,57.5425,-4.04833333
12351,35.02416667,-110.725
12352,39.69666667,20.82583333
12353,54.0825,-4.62777778
12354,1.61333333,18.06194444
12355,53.10694444,-9.65555556
12356,-14.81388889,-39.03
12357,-22.46388889,166.78305556
12358,41.64027778,-91.54722222
12359,-27.165,-109.42666667
12360,7.78888889,122.60027778
12361,4.56694444,101.09583333
12362,0.86638889,-77.71166667
12363,32.83722222,-115.57472222
12364,-19.47083333,-42.4875
12365,41.24222222,-76.92055556
12366,33.33805556,43.59694444
12367,33.78555556,42.44111111
12368,-20.53527778,-70.18138889
12369,-3.78472222,-73.30888889
12370,65.82916667,-144.06388889
12371,24.13333333,89.05277778
12372,-12.78888889,143.3125
12373,-7.67055556,35.75027778
12374,-29.38333333,-66.78333333
12375,40.0925,-92.54388889
12376,10.18638889,22.71388889
12377,2.78194444,27.63083333
12378,41.8,-85.41666667
12379,30.45444444,-88.21055556
12380,-20.65583333,139.47916667
12381,33.61472222,73.09666667
12382,49.91277778,-6.29166667
12383,24.33694444,124.16888889
12384,40.75,13.9
12385,-24.26333333,144.42333333
12386,21.26666667,-86.75
12387,63.5,-145.03333333
12388,28.29027778,-81.43722222
12389,48.17611111,-103.63611111
12390,35.32666667,-77.61666667
12391,40.79666667,-73.10083333
12392,45.975,-86.17666667
12393,43.52277778,4.92388889
12394,43.96333333,-69.71222222
12395,40.97666667,28.81527778
12396,44.36111111,-89.83833333
12397,42.49027778,-76.45805556
12400,34.78555556,135.43833333
12401,-14.8,-39.3
12402,19.72361111,-155.05805556
12403,-29.12916667,-56.57
12404,-19.07666667,-169.92861111
12405,-5.78333333,155.15
12406,-13.64222222,48.45777778
12407,-46.4125,168.32083333
12408,42.84083333,19.8675
12409,68.61111111,27.41555556
12410,-29.89,151.145
12411,57,41
12412,46.52555556,-90.13166667
12413,34.67638889,131.79027778
12414,24.78666667,141.32416667
12415,29.81777778,-95.67222222
12416,23.89,91.24222222
12417,26.68055556,88.33055556
12418,30.67194444,76.79055556
12419,25.43972222,81.73611111
12420,12.96388889,74.89388889
12421,15.85861111,74.61833333
12422,24.30722222,92.00888889
12423,27.29027778,94.08888889
12424,32.69027778,74.83888889
12425,21.31944444,70.27083333
12426,34.13583333,77.54916667
12427,9.8325,78.08805556
12429,24.1325,91.81555556
12430,23.31444444,85.32361111
12431,24.91222222,92.98138889
12432,19.86361111,75.40111111
12433,22.81305556,86.16888889
12434,23.11111111,70.10416667
12435,11.64833333,92.74361111
12436,35.65666667,-117.82916667
12437,38.28611111,27.15916667
12438,35.41194444,132.89111111
12439,16.56916667,-95.10833333
12440,-12.65972222,132.89194444
12441,43.60666667,-110.73694444
12442,9.79166667,80.075
12443,28.28416667,68.44972222
12444,26.82166667,75.80611111
12445,33.765,-84.41777778
12446,18.24055556,-72.51861111
12447,19.47222222,-96.78194444
12448,32.30972222,-90.07583333
12449,33.93333333,-84.15
12450,69.21666667,-51.1
12451,30.48472222,-81.68777778
12452,42.33333333,-71.25
12453,37.86666667,-122.3
12454,33.98666667,-118.15972222
12455,35.83,-90.64833333
12456,43.55,7.01666667
12457,37.8,-122.46666667
12458,37.80555556,-122.275
12459,68.83333333,-51
12460,38.83083333,-94.89027778
12461,-20.67027778,141.72083333
12462,44.40527778,-118.96166667
12463,32.76666667,-97.31666667
12464,-21.75,-43.33333333
12465,47.60083333,-122.33472222
12466,26.26055556,73.04777778
12467,25.76666667,-80.18333333
12468,-7.2,-39.31666667
12469,44.98277778,-93.26833333
12470,29.76666667,-95.33333333
12472,21.68111111,39.15555556
12473,18.66222222,-74.16972222
12474,38.59222222,-92.15638889
12476,49.21111111,-2.21666667
12477,47.60694444,-122.3325
12478,40.63861111,-73.77694444
12479,41.77805556,-80.69555556
12481,62.00027778,-49.70027778
12482,22.46333333,70.01194444
12483,35.96666667,-112.13333333
12484,37.23916667,-76.71611111
12485,33.58333333,-84.46666667
12486,29.73416667,-95.43416667
12487,29.73666667,-95.45916667
12489,1.64138889,103.66972222
12490,40.74444444,-73.60833333
12491,56.05,12.7
12492,20.96611111,-156.67722222
12493,66.93694444,-53.70416667
12494,42.15055556,-79.25805556
12495,42.28333333,-71.13333333
12496,11.54666667,43.15777778
12497,34.02722222,-117.95833333
12498,37.68333333,26.3475
12499,43.86666667,126.65
12500,7.65444444,36.82111111
12501,0.45638889,33.19222222
12502,-7.15,-76.71666667
12503,57.75777778,14.07027778
12504,38.345,26.14166667
12505,36.96388889,26.94277778
12506,26.70833333,85.92388889
12507,-6.15305556,106.84888889
12508,31.86916667,-95.21722222
12509,60.48277778,-149.71888889
12511,37.14972222,-94.49777778
12512,23.17777778,80.05416667
12513,29.68333333,-95.4
12514,-14.7,16.08333333
12515,37.87861111,-122.50972222
12516,37.43611111,25.34444444
12517,55.61666667,13
12518,44.16388889,-94.00416667
12519,46.93,-98.67833333
12520,-26.14027778,28.24277778
12521,60.15,-45.21666667
12522,33.61388889,-117.88972222
12523,58.35555556,-134.57472222
12524,32.16055556,37.14944444
12525,31.82555556,36.78194444
12526,32.03027778,36.4025
12527,33.66666667,-117.86666667
12528,62.6625,29.60888889
12529,-7.78972222,110.43055556
12530,-31.60583333,29.51972222
12531,-26.2,-48.8
12533,6.05527778,121.00888889
12534,-9.35444444,34.77138889
12535,16.73333333,-169.53333333
12536,33.84805556,-117.85
12537,9.86805556,8.89305556
12539,26.27416667,127.75638889
12540,-7.14638889,-34.95194444
12541,40.75333333,-73.975
12542,-10.87083333,-61.84638889
12543,29.50861111,-95.05027778
12544,35.38527778,-80.70972222
12545,40.75444444,-74.0075
12546,40.70416667,-74.00833333
12547,44.00138889,-92.48055556
12548,40.8,-73.96666667
12549,21.30888889,-158.075
12550,26.72861111,94.17777778
12551,-3.42777778,37.07138889
12552,31.8675,35.21444444
12553,18.245,-65.64333333
12554,58.30166667,-134.42444444
12555,39.18055556,23.50555556
12556,45.55,-94.2
12557,59.2,17.61666667
12558,23.18111111,89.16388889
12559,40.31666667,-78.83444444
12561,37.42361111,24.94861111
12563,36.40638889,25.47722222
12564,4.87055556,31.60388889
12566,-24.39277778,-65.09777778
12567,-15.46416667,-70.15444444
12568,29.27361111,82.19194444
12570,72.78333333,-56.15
12571,42.61861111,-89.03777778
12573,29.73333333,-95.53333333
12574,36.1825,-86.88666667
12576,42.25888889,-84.46138889
12577,47.60416667,-122.33333333
12578,62.39916667,25.68194444
12579,32.31194444,-89.13583333
12580,42.57,-72.28861111
12581,48.3,-102.40611111
12582,-13.1,14.75
12583,60.81555556,-151.79888889
12585,43.765,-99.32055556
12586,32.83694444,103.68194444
12587,36.59277778,-86.47666667
12588,46.72194444,-92.04361111
12589,46.70277778,-92.50444444
12590,33.02333333,-118.58805556
12591,66.18277778,-155.69277778
12592,47.21166667,-119.83972222
12593,42.79722222,-112.82527778
12594,42.74305556,-122.48805556
12595,28.47361111,-82.45555556
12596,45.70305556,-108.76111111
12598,32.66361111,-97.09416667
12599,42.89138889,-73.24638889
12600,34.83333333,-92.25388889
12601,31.41583333,-87.04416667
12602,38.57861111,-122.43527778
12603,45.9425,-116.12416667
12604,46.38333333,17.91666667
12605,36.8,-86.81027778
12606,-10.21583333,31.13
12607,-16.51833333,28.88527778
12608,37.02777778,41.19861111
12609,10.59583333,7.44027778
12610,56.97333333,-133.94388889
12611,37.75222222,128.94972222
12613,5.16666667,-59.48333333
12614,64.27777778,27.68888889
12615,64.31888889,-158.74138889
12616,12.04638889,8.52388889
12617,65.99027778,29.23388889
12618,5.86944444,-60.62861111
12619,-35.06944444,173.28333333
12620,10.04916667,98.53805556
12621,66.26666667,-145.8
12622,55.92944444,-131.57
12623,2.32944444,31.49638889
12624,57.64472222,-136.09305556
12625,34.56388889,69.21388889
12626,-6.08805556,26.91666667
12627,50.345,30.89472222
12628,6.16527778,102.29361111
12629,7.94388889,-11.76194444
12630,8.09916667,98.98611111
12631,56.28805556,-158.38333333
12632,41.71805556,82.98694444
12633,56.03333333,-132.91666667
12634,-20.59611111,147.86
12635,56.31222222,-158.37194444
12636,1.48416667,110.34083333
12637,39.15,-94.6
12638,56.31111111,-158.53416667
12639,53.4,-167.55
12641,56.25583333,-158.77333333
12642,63.57111111,-156.00527778
